state,year,chamber,coalition_label,classification,n_parties,orig_seats,disagg_sum,seat_check_ok
CHIHUAHUA,1989,1,PC-PPS-PFCRN,exact_match,1,0,0,True
CHIHUAHUA,1989,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
CHIHUAHUA,1989,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
CHIHUAHUA,1989,1,PARTIDO COMITE DE DEFENSA POPULAR,abbreviation,1,1,1,True
CHIHUAHUA,1989,1,CANDIDATOS NO REGISTRADOS,abbreviation,1,0,0,True
CHIHUAHUA,1992,1,PARTIDO ACCION NACIONAL,exact_match,1,15,15,True
CHIHUAHUA,1992,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,11,11,True
CHIHUAHUA,1992,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
CHIHUAHUA,1992,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
CHIHUAHUA,1992,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,0,0,True
CHIHUAHUA,1992,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,1,1,True
CHIHUAHUA,1992,1,PARTIDO COMITE DE DEFENSA POPULAR,abbreviation,1,0,0,True
CHIHUAHUA,1992,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,1992,1,PARM-PCDP,exact_match,1,0,0,True
CHIHUAHUA,1995,1,PARTIDO ACCION NACIONAL,exact_match,1,7,7,True
CHIHUAHUA,1995,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,15,15,True
CHIHUAHUA,1995,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,0,0,True
CHIHUAHUA,1995,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
CHIHUAHUA,1995,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
CHIHUAHUA,1995,1,PARTIDO COMITE DE DEFENSA POPULAR,abbreviation,1,1,1,True
CHIHUAHUA,1995,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
CHIHUAHUA,1995,1,PT-COMITE DE DEFENSA POPULAR,coalition_1,1,0,0,True
CHIHUAHUA,1995,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,1998,1,PARTIDO ACCION NACIONAL,exact_match,1,12,12,True
CHIHUAHUA,1998,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,18,18,True
CHIHUAHUA,1998,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,3,3,True
CHIHUAHUA,1998,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
CHIHUAHUA,1998,1,PARTIDO COMITE DE DEFENSA POPULAR,abbreviation,1,0,0,True
CHIHUAHUA,1998,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
CHIHUAHUA,2001,1,PARTIDO ACCION NACIONAL,exact_match,1,11,11,True
CHIHUAHUA,2001,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,18,18,True
CHIHUAHUA,2001,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
CHIHUAHUA,2001,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
CHIHUAHUA,2001,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
CHIHUAHUA,2001,1,CONVERGENCIA,exact_match,1,0,0,True
CHIHUAHUA,2001,1,PARTIDO DE LA SOCIEDAD NACIONALISTA,exact_match,1,0,0,True
CHIHUAHUA,2001,1,PARTIDO ALIANZA SOCIAL,exact_match,1,0,0,True
CHIHUAHUA,2001,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2004,1,PAN-PRD-C,coalition_n,2,13,13,True
CHIHUAHUA,2004,1,PRI-PT-PVEM,coalition_n,2,20,20,True
CHIHUAHUA,2004,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2007,1,PARTIDO ACCION NACIONAL,exact_match,1,12,12,True
CHIHUAHUA,2007,1,PRI-NA,coalition_n,2,18,18,True
CHIHUAHUA,2007,1,PRD-C,coalition_1,1,1,1,True
CHIHUAHUA,2007,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
CHIHUAHUA,2007,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
CHIHUAHUA,2007,1,PARTIDO ALTERNATIVA SOCIALDEMOCRATA,exact_match,1,0,0,True
CHIHUAHUA,2007,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2010,1,PARTIDO ACCION NACIONAL,exact_match,1,6,6,True
CHIHUAHUA,2010,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,19,19,True
CHIHUAHUA,2010,1,PRI-PVEM-NA,coalition_1,1,0,0,True
CHIHUAHUA,2010,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
CHIHUAHUA,2010,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
CHIHUAHUA,2010,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,2,2,True
CHIHUAHUA,2010,1,CONVERGENCIA,exact_match,1,0,0,True
CHIHUAHUA,2010,1,NUEVA ALIANZA,exact_match,1,4,4,True
CHIHUAHUA,2010,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2013,1,PARTIDO ACCION NACIONAL,exact_match,1,7,7,True
CHIHUAHUA,2013,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,17,17,True
CHIHUAHUA,2013,1,PRI-PRD,coalition_1,1,0,0,True
CHIHUAHUA,2013,1,PRI-PVEM-NA,coalition_1,1,0,0,True
CHIHUAHUA,2013,1,PRI-PT,coalition_1,1,0,0,True
CHIHUAHUA,2013,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
CHIHUAHUA,2013,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
CHIHUAHUA,2013,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,2,2,True
CHIHUAHUA,2013,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
CHIHUAHUA,2013,1,NUEVA ALIANZA,exact_match,1,2,2,True
CHIHUAHUA,2013,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2013,1,CANDIDATOS INDEPENDIENTES,exact_match,1,0,0,True
CHIHUAHUA,2016,1,PARTIDO ACCION NACIONAL,exact_match,1,16,16,True
CHIHUAHUA,2016,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,5,5,True
CHIHUAHUA,2016,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
CHIHUAHUA,2016,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
CHIHUAHUA,2016,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,2,2,True
CHIHUAHUA,2016,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
CHIHUAHUA,2016,1,NUEVA ALIANZA,exact_match,1,3,3,True
CHIHUAHUA,2016,1,MORENA,exact_match,1,2,2,True
CHIHUAHUA,2016,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,1,1,True
CHIHUAHUA,2016,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2018,1,PARTIDO ACCION NACIONAL,exact_match,1,11,11,True
CHIHUAHUA,2018,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,4,4,True
CHIHUAHUA,2018,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
CHIHUAHUA,2018,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
CHIHUAHUA,2018,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
CHIHUAHUA,2018,1,MOVIMIENTO CIUDADANO,exact_match,1,2,2,True
CHIHUAHUA,2018,1,NUEVA ALIANZA,exact_match,1,1,1,True
CHIHUAHUA,2018,1,MORENA,exact_match,1,8,8,True
CHIHUAHUA,2018,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,4,4,True
CHIHUAHUA,2018,1,CANDIDATOS INDEPENDIENTES,exact_match,1,0,0,True
CHIHUAHUA,2018,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2021,1,PARTIDO ACCION NACIONAL,exact_match,1,15,15,True
CHIHUAHUA,2021,1,MORENA,exact_match,1,10,10,True
CHIHUAHUA,2021,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,5,5,True
CHIHUAHUA,2021,1,MOVIMIENTO CIUDADANO,exact_match,1,2,2,True
CHIHUAHUA,2021,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
CHIHUAHUA,2021,1,PARTIDO ENCUENTRO SOLIDARIO,exact_match,1,0,0,True
CHIHUAHUA,2021,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
CHIHUAHUA,2021,1,NUEVA ALIANZA,abbreviation,1,0,0,True
CHIHUAHUA,2021,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
CHIHUAHUA,2021,1,FUERZA POR MEXICO,exact_match,1,0,0,True
CHIHUAHUA,2021,1,REDES SOCIALES PROGRESISTAS,exact_match,1,0,0,True
CHIHUAHUA,2021,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
CHIHUAHUA,2024,1,PARTIDO ACCION NACIONAL,exact_match,1,12,12,True
CHIHUAHUA,2024,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,5,5,True
CHIHUAHUA,2024,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
CHIHUAHUA,2024,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
CHIHUAHUA,2024,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
CHIHUAHUA,2024,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
CHIHUAHUA,2024,1,MORENA,exact_match,1,12,12,True
CHIHUAHUA,2024,1,PARTIDO MEXICO REPUBLICANO CHIHUAHUA,exact_match,1,0,0,True
CHIHUAHUA,2024,1,PARTIDO PUEBLO,exact_match,1,0,0,True
CHIHUAHUA,2024,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO ACCION NACIONAL,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO SOCIALISTA UNIFICADO DE MEXICO,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO SOCIALISTA DE LOS TRABAJADORES,exact_match,1,0,0,True
COAHUILA,1985,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
COAHUILA,1985,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO ACCION NACIONAL,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO SOCIALISTA MEXICANO,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,0,0,True
COAHUILA,1988,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
COAHUILA,1988,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COAHUILA,1990,1,PARTIDO ACCION NACIONAL,exact_match,1,0,0,True
COAHUILA,1990,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,0,0,True
COAHUILA,1990,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
COAHUILA,1990,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
COAHUILA,1990,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
COAHUILA,1990,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
COAHUILA,1990,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,0,0,True
COAHUILA,1990,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,0,0,True
COAHUILA,1993,1,PARTIDO ACCION NACIONAL,exact_match,1,6,6,True
COAHUILA,1993,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,21,21,True
COAHUILA,1993,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
COAHUILA,1993,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,3,3,True
COAHUILA,1993,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,1,1,True
COAHUILA,1993,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,1,1,True
COAHUILA,1993,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
COAHUILA,1993,1,PARTIDO MEXICANO DE LOS TRABAJADORES,exact_match,1,0,0,True
COAHUILA,1993,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
COAHUILA,1996,1,PARTIDO ACCION NACIONAL,exact_match,1,10,10,True
COAHUILA,1996,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,16,16,True
COAHUILA,1996,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
COAHUILA,1996,1,PARTIDO CARDENISTA,exact_match,1,2,2,True
COAHUILA,1996,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
COAHUILA,1996,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
COAHUILA,1996,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
COAHUILA,1996,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
COAHUILA,1996,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
COAHUILA,1999,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,19,19,True
COAHUILA,1999,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,3,3,True
COAHUILA,1999,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,2,2,True
COAHUILA,1999,1,PARTIDO CARDENISTA,exact_match,1,2,2,True
COAHUILA,1999,1,ALIANZA COAHUILA 99,exact_match,1,0,0,True
COAHUILA,1999,1,PARTIDO ACCION NACIONAL,exact_match,1,4,4,True
COAHUILA,1999,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
COAHUILA,1999,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
COAHUILA,1999,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
COAHUILA,2002,1,PARTIDO ACCION NACIONAL,exact_match,1,8,8,True
COAHUILA,2002,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,20,20,True
COAHUILA,2002,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,3,3,True
COAHUILA,2002,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
COAHUILA,2002,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
COAHUILA,2002,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,2,2,True
COAHUILA,2002,1,PARTIDO CARDENISTA,exact_match,1,0,0,True
COAHUILA,2002,1,PARTIDO DE LA LIBERTAD,exact_match,1,0,0,True
COAHUILA,2002,1,CONVERGENCIA,exact_match,1,0,0,True
COAHUILA,2002,1,PARTIDO ALIANZA SOCIAL,exact_match,1,0,0,True
COAHUILA,2002,1,PARTIDO DE LA SOCIEDAD NACIONALISTA,exact_match,1,0,0,True
COAHUILA,2005,1,PARTIDO ACCION NACIONAL,exact_match,1,8,8,True
COAHUILA,2005,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,20,20,True
COAHUILA,2005,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
COAHUILA,2005,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
COAHUILA,2005,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,2,2,True
COAHUILA,2005,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,2,2,True
COAHUILA,2005,1,CONVERGENCIA,exact_match,1,0,0,True
COAHUILA,2005,1,PRI-PVEM,coalition_1,1,0,0,True
COAHUILA,2005,1,PRD-PT,coalition_1,1,0,0,True
COAHUILA,2008,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,20,20,True
COAHUILA,2008,1,PARTIDO ACCION NACIONAL,exact_match,1,7,7,True
COAHUILA,2008,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
COAHUILA,2008,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
COAHUILA,2008,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
COAHUILA,2008,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,3,3,True
COAHUILA,2008,1,CONVERGENCIA,exact_match,1,0,0,True
COAHUILA,2008,1,NUEVA ALIANZA,exact_match,1,0,0,True
COAHUILA,2008,1,PRI-NA,coalition_1,1,0,0,True
COAHUILA,2008,1,PRD-UDC,coalition_1,1,0,0,True
COAHUILA,2011,1,PARTIDO ACCION NACIONAL,exact_match,1,1,1,True
COAHUILA,2011,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,17,17,True
COAHUILA,2011,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
COAHUILA,2011,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
COAHUILA,2011,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
COAHUILA,2011,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,2,2,True
COAHUILA,2011,1,CONVERGENCIA,exact_match,1,0,0,True
COAHUILA,2011,1,NUEVA ALIANZA,exact_match,1,2,2,True
COAHUILA,2011,1,PARTIDO SOCIALDEMOCRATA,abbreviation,1,1,1,True
COAHUILA,2011,1,PARTIDO PRIMERO COAHUILA,exact_match,1,1,1,True
COAHUILA,2011,1,PRI-PVEM-NA-PSC-PPC,coalition_1,1,0,0,True
COAHUILA,2014,1,PARTIDO ACCION NACIONAL,exact_match,1,4,4,True
COAHUILA,2014,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,14,14,True
COAHUILA,2014,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
COAHUILA,2014,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,2,2,True
COAHUILA,2014,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
COAHUILA,2014,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,1,1,True
COAHUILA,2014,1,MOVIMIENTO CIUDADANO,exact_match,1,0,0,True
COAHUILA,2014,1,NUEVA ALIANZA,exact_match,1,2,2,True
COAHUILA,2014,1,PARTIDO SOCIALDEMOCRATA,exact_match,1,1,1,True
COAHUILA,2014,1,PARTIDO PRIMERO COAHUILA,exact_match,1,1,1,True
COAHUILA,2014,1,PARTIDO JOVEN,exact_match,1,0,0,True
COAHUILA,2014,1,PARTIDO DE LA REVOLUCION COAHUILENSE,exact_match,1,0,0,True
COAHUILA,2014,1,PARTIDO PROGRESISTA DE COAHUILA,exact_match,1,0,0,True
COAHUILA,2014,1,PARTIDO CAMPESINO POPULAR,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,10,10,True
COAHUILA,2017,1,PARTIDO ACCION NACIONAL,exact_match,1,9,9,True
COAHUILA,2017,1,MORENA,exact_match,1,2,2,True
COAHUILA,2017,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,3,3,True
COAHUILA,2017,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
COAHUILA,2017,1,PARTIDO JOVEN,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
COAHUILA,2017,1,NUEVA ALIANZA,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO PRIMERO COAHUILA,exact_match,1,0,0,True
COAHUILA,2017,1,MOVIMIENTO CIUDADANO,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO SOCIALDEMOCRATA INDEPENDIENTE,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO CAMPESINO POPULAR,exact_match,1,0,0,True
COAHUILA,2017,1,PARTIDO DE LA REVOLUCION COAHUILENSE,exact_match,1,0,0,True
COAHUILA,2017,1,CANDIDATOS INDEPENDIENTES,exact_match,1,0,0,True
COAHUILA,2017,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COAHUILA,2020,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,16,16,True
COAHUILA,2020,1,MORENA,exact_match,1,4,4,True
COAHUILA,2020,1,PARTIDO ACCION NACIONAL,exact_match,1,3,3,True
COAHUILA,2020,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,1,1,True
COAHUILA,2020,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
COAHUILA,2020,1,PARTIDO UNIDOS,exact_match,1,0,0,True
COAHUILA,2020,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
COAHUILA,2020,1,PARTIDO EMILIANO ZAPATA,exact_match,1,0,0,True
COAHUILA,2020,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
COAHUILA,2020,1,MOVIMIENTO CIUDADANO,exact_match,1,0,0,True
COAHUILA,2020,1,CANDIDATOS INDEPENDIENTES,exact_match,1,0,0,True
COAHUILA,2020,1,PARTIDO DE LA REVOLUCION COAHUILENSE,exact_match,1,0,0,True
COAHUILA,2023,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,10,10,True
COAHUILA,2023,1,PARTIDO ACCION NACIONAL,exact_match,1,5,5,True
COAHUILA,2023,1,MORENA,exact_match,1,5,5,True
COAHUILA,2023,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
COAHUILA,2023,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
COAHUILA,2023,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
COAHUILA,2023,1,UNIDAD DEMOCRATICA DE COAHUILA,exact_match,1,1,1,True
COAHUILA,2023,1,MOVIMIENTO CIUDADANO,exact_match,1,0,0,True
COLIMA,1985,1,PARTIDO ACCION NACIONAL,exact_match,1,1,1,True
COLIMA,1985,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,10,10,True
COLIMA,1985,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,1,1,True
COLIMA,1985,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
COLIMA,1985,1,PARTIDO DEMOCRATICO MEXICANO,exact_match,1,0,0,True
COLIMA,1985,1,PCM-PSUM,exact_match,1,0,0,True
COLIMA,1985,1,PARTIDO SOCIALISTA DE LOS TRABAJADORES,exact_match,1,1,1,True
COLIMA,1985,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
COLIMA,1985,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COLIMA,1988,1,PARTIDO ACCION NACIONAL,exact_match,1,1,1,True
COLIMA,1988,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,10,10,True
COLIMA,1988,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,1,1,True
COLIMA,1988,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,1,1,True
COLIMA,1988,1,PARTIDO DEMOCRATICO MEXICANO,exact_match,1,0,0,True
COLIMA,1988,1,PARTIDO SOCIALISTA MEXICANO,exact_match,1,0,0,True
COLIMA,1988,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,0,0,True
COLIMA,1988,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
COLIMA,1988,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COLIMA,1991,1,PARTIDO ACCION NACIONAL,exact_match,1,2,2,True
COLIMA,1991,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,14,14,True
COLIMA,1991,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
COLIMA,1991,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
COLIMA,1991,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
COLIMA,1991,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,1,1,True
COLIMA,1991,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,1,1,True
COLIMA,1991,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
COLIMA,1991,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
COLIMA,1991,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COLIMA,1994,1,PARTIDO ACCION NACIONAL,exact_match,1,5,5,True
COLIMA,1994,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,12,12,True
COLIMA,1994,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
COLIMA,1994,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
COLIMA,1994,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
COLIMA,1994,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,1,1,True
COLIMA,1994,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
COLIMA,1994,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
COLIMA,1994,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
COLIMA,1997,1,PARTIDO ACCION NACIONAL,exact_match,1,7,7,True
